"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","26-May-2011","        544.60","        545.11","        552.75","        543.26","        551.94","        551.14","        547.55","      73308","            40140051.20","-","      37185","         50.72"
"NIFTYBEES","EQ","27-May-2011","        551.14","        551.10","        562.90","        549.00","        562.90","        558.96","        555.83","      30076","            16717117.78","-","      16305","         54.21"
"NIFTYBEES","EQ","30-May-2011","        558.96","        561.00","        561.00","        555.01","        557.01","        557.16","        557.62","      79204","            44165812.22","-","      45652","         57.64"
"NIFTYBEES","EQ","31-May-2011","        557.16","        558.00","        564.30","        557.00","        562.00","        562.70","        561.03","      34083","            19121736.53","-","      19029","         55.83"
"NIFTYBEES","EQ","01-Jun-2011","        562.70","        563.50","        566.00","        562.16","        563.51","        563.40","        563.89","      60903","            34342439.55","       1787","      42102","         69.13"
"NIFTYBEES","EQ","02-Jun-2011","        563.40","        559.65","        564.99","        555.00","        562.40","        563.49","        562.23","      40092","            22540745.15","       1094","      24478","         61.05"
"NIFTYBEES","EQ","03-Jun-2011","        563.49","        563.00","        566.00","        557.10","        560.00","        559.21","        563.22","      42518","            23947151.35","       1559","      22719","         53.43"
"NIFTYBEES","EQ","06-Jun-2011","        559.21","        561.30","        562.00","        556.00","        561.00","        561.23","        558.95","      15859","             8864443.99","       1157","      10595","         66.81"
"NIFTYBEES","EQ","07-Jun-2011","        561.23","        559.00","        564.90","        559.00","        562.50","        563.58","        561.93","      24170","            13581853.15","       1134","      14189","         58.71"
"NIFTYBEES","EQ","08-Jun-2011","        563.58","        563.58","        563.60","        558.02","        561.00","        559.88","        560.96","      31550","            17698248.50","       1437","      17507","         55.49"
"NIFTYBEES","EQ","09-Jun-2011","        559.88","        560.00","        563.00","        558.50","        560.90","        562.29","        560.91","      20726","            11625321.51","       1027","      13402","         64.66"
"NIFTYBEES","EQ","10-Jun-2011","        562.29","        562.00","        562.05","        556.00","        558.50","        558.52","        558.91","      26911","            15040874.14","       1182","      14821","         55.07"
"NIFTYBEES","EQ","13-Jun-2011","        558.52","        561.99","        563.79","        554.75","        559.65","        561.00","        558.56","      21049","            11757220.49","       1276","      10051","         47.75"
"NIFTYBEES","EQ","14-Jun-2011","        561.00","        561.00","        563.30","        557.35","        558.18","        558.64","        559.85","      26243","            14692134.45","       1115","      15846","         60.38"
"NIFTYBEES","EQ","15-Jun-2011","        558.64","        560.00","        560.38","        550.75","        551.90","        551.51","        554.05","      63103","            34962227.06","       1999","      47603","         75.44"
"NIFTYBEES","EQ","16-Jun-2011","        551.51","        549.50","        550.90","        545.00","        546.05","        546.24","        548.46","      95316","            52276757.47","       2343","      66622","         69.90"
"NIFTYBEES","EQ","17-Jun-2011","        546.24","        549.00","        549.90","        543.30","        548.85","        547.64","        546.84","      68398","            37402928.02","       2125","      46281","         67.66"
"NIFTYBEES","EQ","20-Jun-2011","        547.64","        548.85","        548.85","        532.10","        536.00","        537.23","        539.15","     249660","           134604886.43","       3273","     162795","         65.21"
"NIFTYBEES","EQ","21-Jun-2011","        537.23","        537.00","        544.45","        537.00","        537.99","        539.20","        540.18","      80290","            43370935.61","       1834","      46758","         58.24"
"NIFTYBEES","EQ","22-Jun-2011","        539.20","        539.90","        542.80","        538.00","        538.00","        539.06","        540.02","      76750","            41446704.18","       1368","      40356","         52.58"
"NIFTYBEES","EQ","23-Jun-2011","        539.06","        539.06","        545.25","        536.00","        543.04","        542.26","        540.23","      33432","            18061019.84","       1095","      17096","         51.14"
"NIFTYBEES","EQ","24-Jun-2011","        542.26","        543.80","        557.70","        543.51","        555.50","        556.26","        551.66","      38814","            21411968.71","       1549","      19617","         50.54"
"NIFTYBEES","EQ","27-Jun-2011","        556.26","        553.00","        561.00","        553.00","        558.12","        559.88","        559.30","      99884","            55865598.14","       1815","      63799","         63.87"
"NIFTYBEES","EQ","28-Jun-2011","        559.88","        561.90","        565.00","        559.76","        565.00","        564.35","        562.13","      87237","            49038542.28","       2269","      68551","         78.58"
"NIFTYBEES","EQ","29-Jun-2011","        564.35","        565.00","        568.50","        564.80","        567.80","        567.09","        567.20","     108793","            61707876.74","       3568","      81904","         75.28"
"NIFTYBEES","EQ","30-Jun-2011","        567.09","        569.00","        571.50","        568.50","        569.50","        569.94","        570.27","     157149","            89617855.95","       7096","     118214","         75.22"
"NIFTYBEES","EQ","01-Jul-2011","        569.94","        570.00","        574.99","        568.12","        571.50","        571.21","        571.58","      67330","            38484401.18","       1769","      51288","         76.17"
"NIFTYBEES","EQ","04-Jul-2011","        571.21","        574.00","        575.50","        571.00","        571.65","        572.32","        572.98","      51467","            29489600.13","       1369","      33577","         65.24"
"NIFTYBEES","EQ","05-Jul-2011","        572.32","        572.20","        573.80","        570.00","        572.00","        572.48","        571.53","      32246","            18429580.14","       1133","      20913","         64.85"
"NIFTYBEES","EQ","06-Jul-2011","        572.48","        571.20","        573.79","        569.32","        571.00","        571.89","        571.45","      27578","            15759567.53","        916","      16363","         59.33"
"NIFTYBEES","EQ","07-Jul-2011","        571.89","        572.00","        580.90","        572.00","        580.00","        579.76","        576.74","      74846","            43166493.51","       2274","      51962","         69.43"
"NIFTYBEES","EQ","08-Jul-2011","        579.76","        582.00","        583.00","        573.00","        573.20","        574.38","        578.11","      63852","            36913629.39","       1210","      40863","         64.00"
"NIFTYBEES","EQ","11-Jul-2011","        574.38","        574.00","        574.00","        569.26","        571.01","        570.39","        571.05","      26831","            15321971.38","       1398","      17523","         65.31"
"NIFTYBEES","EQ","12-Jul-2011","        570.39","        567.10","        569.01","        563.00","        567.00","        565.46","        564.94","     207606","           117284339.82","       2124","     164033","         79.01"
"NIFTYBEES","EQ","13-Jul-2011","        565.46","        565.00","        569.00","        564.50","        569.00","        568.39","        567.15","      26842","            15223306.30","        971","      17043","         63.49"
"NIFTYBEES","EQ","14-Jul-2011","        568.39","        564.50","        573.98","        564.05","        569.00","        569.50","        570.04","      47190","            26899998.01","       1345","      26948","         57.11"
"NIFTYBEES","EQ","15-Jul-2011","        569.50","        571.30","        572.00","        565.76","        571.00","        567.88","        567.20","      40267","            22839416.76","       1634","      19667","         48.84"
"NIFTYBEES","EQ","18-Jul-2011","        567.88","        570.00","        573.90","        566.25","        568.00","        569.64","        569.05","      81706","            46494851.26","       3121","      51097","         62.54"
"NIFTYBEES","EQ","19-Jul-2011","        569.64","        569.01","        576.00","        565.50","        572.00","        574.90","        573.33","     105224","            60328505.23","       1341","      84711","         80.51"
"NIFTYBEES","EQ","20-Jul-2011","        574.90","        575.50","        575.51","        563.00","        563.00","        563.87","        566.30","     112372","            63636226.38","       1653","      84526","         75.22"
"NIFTYBEES","EQ","21-Jul-2011","        563.87","        564.80","        567.40","        563.00","        564.85","        564.39","        565.37","      47364","            26777966.79","       1672","      38549","         81.39"
"NIFTYBEES","EQ","22-Jul-2011","        564.39","        569.00","        571.99","        566.50","        571.99","        571.49","        570.90","      58907","            33629962.59","       3209","      43238","         73.40"
"NIFTYBEES","EQ","25-Jul-2011","        571.49","        573.00","        576.00","        569.05","        572.10","        574.00","        573.64","      69910","            40103232.10","       2051","      46297","         66.22"
"NIFTYBEES","EQ","26-Jul-2011","        574.00","        575.00","        576.95","        565.00","        566.25","        565.67","        568.25","      59881","            34027459.39","       1681","      42059","         70.24"
"NIFTYBEES","EQ","27-Jul-2011","        565.67","        569.75","        569.75","        561.81","        563.39","        563.26","        564.80","      82771","            46749089.38","       1790","      52450","         63.37"
"NIFTYBEES","EQ","28-Jul-2011","        563.26","        560.10","        563.45","        557.25","        563.10","        561.83","        560.76","      67425","            37809008.24","       1707","      43022","         63.81"
"NIFTYBEES","EQ","29-Jul-2011","        561.83","        561.50","        575.00","        556.01","        575.00","        563.67","        560.12","      72571","            40648670.14","       2023","      44673","         61.56"
"NIFTYBEES","EQ","01-Aug-2011","        563.67","        565.01","        568.60","        561.00","        565.45","        565.03","        565.10","      54941","            31047234.73","       1496","      27682","         50.38"
"NIFTYBEES","EQ","02-Aug-2011","        565.03","        562.10","        562.40","        555.01","        555.94","        556.08","        557.52","     148951","            83043328.16","       4284","     128283","         86.12"
"NIFTYBEES","EQ","03-Aug-2011","        556.08","        552.10","        557.00","        549.00","        555.50","        553.83","        552.09","      60765","            33547475.68","       1920","      41085","         67.61"
"NIFTYBEES","EQ","04-Aug-2011","        553.83","        555.00","        555.50","        545.00","        550.00","        545.84","        550.24","      84362","            46418993.96","       2826","      49732","         58.95"
"NIFTYBEES","EQ","05-Aug-2011","        545.84","        551.00","        551.00","        525.00","        534.45","        533.21","        531.46","     719667","           382475365.26","       9071","     457534","         63.58"
"NIFTYBEES","EQ","08-Aug-2011","        533.21","        530.30","        532.85","        516.00","        523.00","        523.86","        523.07","     464561","           242996797.35","      10631","     279680","         60.20"
"NIFTYBEES","EQ","09-Aug-2011","        523.86","        515.00","        529.80","        507.00","        518.01","        519.29","        517.45","     563265","           291459648.80","       6845","     326523","         57.97"
"NIFTYBEES","EQ","09-Aug-2011","        523.86","        515.00","        529.80","        507.00","        518.01","        519.29","        517.45","     563265","           291459648.80","       6845","     326523","         57.97"
"NIFTYBEES","EQ","10-Aug-2011","        519.29","        530.00","        532.50","        524.00","        529.40","        529.19","        528.58","     158194","            83618602.23","       3327","      76180","         48.16"
"NIFTYBEES","EQ","11-Aug-2011","        529.19","        525.00","        530.88","        525.00","        525.95","        525.67","        527.67","      96428","            50882620.22","       2491","      36470","         37.82"
"NIFTYBEES","EQ","12-Aug-2011","        525.67","        527.99","        529.00","        518.50","        519.00","        519.46","        521.77","     143546","            74897548.94","       2831","      62789","         43.74"
"NIFTYBEES","EQ","16-Aug-2011","        519.46","        526.00","        530.00","        514.10","        517.25","        516.02","        519.94","      82527","            42909166.21","       2623","      37969","         46.01"
"NIFTYBEES","EQ","17-Aug-2011","        516.02","        517.25","        524.70","        515.01","        519.90","        518.38","        519.24","      81681","            42412393.07","       2508","      30873","         37.80"
"NIFTYBEES","EQ","18-Aug-2011","        518.38","        518.00","        518.99","        505.25","        507.55","        506.29","        510.12","     395879","           201944747.84","       5725","     239916","         60.60"
"NIFTYBEES","EQ","19-Aug-2011","        506.29","        500.00","        503.00","        491.75","        497.90","        496.92","        497.20","     558741","           277803469.79","       8340","     316336","         56.62"
"NIFTYBEES","EQ","22-Aug-2011","        496.92","        496.92","        504.15","        494.00","        502.90","        501.86","        498.96","     162721","            81190981.21","       3464","      79360","         48.77"
"NIFTYBEES","EQ","23-Aug-2011","        501.86","        504.00","        510.00","        498.51","        507.90","        507.20","        505.76","     143538","            72595837.62","       4076","      64146","         44.69"
"NIFTYBEES","EQ","24-Aug-2011","        507.20","        509.90","        510.95","        500.10","        501.00","        501.35","        503.87","      79306","            39960117.10","       2703","      30321","         38.23"
"NIFTYBEES","EQ","25-Aug-2011","        501.35","        502.00","        503.00","        495.45","        497.00","        496.71","        498.74","     175894","            87725365.78","       3235","      71928","         40.89"
"NIFTYBEES","EQ","26-Aug-2011","        496.71","        497.40","        499.79","        484.20","        489.10","        487.32","        491.03","     283669","           139290146.07","       5073","     153580","         54.14"
"NIFTYBEES","EQ","29-Aug-2011","        487.32","        498.00","        508.00","        494.05","        508.00","        505.10","        498.67","     234902","           117139001.43","       3741","     135135","         57.53"
"NIFTYBEES","EQ","30-Aug-2011","        505.10","        510.00","        511.70","        503.60","        509.90","        507.02","        508.01","     262492","           133347282.60","       3988","     180895","         68.91"
"NIFTYBEES","EQ","02-Sep-2011","        507.02","        512.55","        516.00","        507.02","        515.10","        514.55","        512.80","     206870","           106082516.43","       4700","     127707","         61.73"
"NIFTYBEES","EQ","05-Sep-2011","        514.55","        512.45","        513.75","        508.00","        511.55","        511.26","        510.23","      76859","            39215779.84","       2464","      31885","         41.49"
"NIFTYBEES","EQ","06-Sep-2011","        511.26","        508.00","        517.80","        505.00","        517.40","        516.21","        510.60","      78528","            40096005.55","       2883","      19284","         24.56"
"NIFTYBEES","EQ","07-Sep-2011","        516.21","        518.00","        523.50","        517.00","        521.84","        521.28","        520.55","     108333","            56392435.64","       3200","      55706","         51.42"
"NIFTYBEES","EQ","08-Sep-2011","        521.28","        522.00","        525.00","        518.25","        522.31","        522.92","        521.98","      88026","            45947720.37","       3209","      50920","         57.85"
"NIFTYBEES","EQ","09-Sep-2011","        522.92","        522.99","        524.00","        514.00","        514.00","        515.29","        519.42","      62733","            32584519.65","       2960","      29374","         46.82"
"NIFTYBEES","EQ","12-Sep-2011","        515.29","        510.00","        510.00","        501.00","        504.75","        505.04","        504.90","     129505","            65386556.40","       4713","      52361","         40.43"
"NIFTYBEES","EQ","13-Sep-2011","        505.04","        508.90","        512.90","        501.55","        505.00","        505.08","        507.96","      79558","            40412626.18","       3357","      22653","         28.47"
